person_age,age_band,person_income,income_band,person_home_ownership,person_emp_length,employment_category,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,loan_to_income_pct,cb_person_default_on_file,cb_person_cred_hist_length,exposure_at_default,loss_given_default,AI_Predicted_PD,Expected_Loss
28,Adult,42000,Medium_Income,MORTGAGE,4,Junior_Employee,PERSONAL,B,10000,10.75,0,0.24,23.81,N,9,10000,0.6,0.22790849,1367.4509525299072
29,Adult,33000,Medium_Income,RENT,6,Mid_Employee,MEDICAL,A,5000,8.9,0,0.15,15.15,N,7,5000,0.6,0.13123904,393.71712505817413
27,Adult,33000,Medium_Income,RENT,9,Mid_Employee,PERSONAL,B,5000,10.0,0,0.15,15.15,N,10,5000,0.6,0.5495123,1648.5369801521301
27,Adult,42000,Medium_Income,OWN,3,Junior_Employee,PERSONAL,B,8500,10.38,0,0.2,20.24,N,7,8500,0.6,0.0010342435,5.274641839787364
27,Adult,33000,Medium_Income,RENT,4,Junior_Employee,EDUCATION,C,5000,14.22,0,0.15,15.15,Y,10,5000,0.6,0.41790414,1253.7124156951904
29,Adult,42000,Medium_Income,MORTGAGE,5,Junior_Employee,MEDICAL,C,2500,13.98,0,0.06,5.95,N,8,2500,0.6,0.28115574,421.7336028814316
28,Adult,33600,Medium_Income,RENT,12,Senior_Employee,VENTURE,A,5000,5.42,0,0.15,14.88,N,8,5000,0.6,0.0013907513,4.1722540045157075
27,Adult,42000,Medium_Income,MORTGAGE,0,New_Employee,HOMEIMPROVEMENT,A,4200,6.76,0,0.1,10.0,N,7,4200,0.6,0.22383116,564.0545278787613
29,Adult,33600,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,C,5000,13.92,0,0.15,14.88,Y,10,5000,0.6,0.37543914,1126.317411661148
27,Adult,33600,Medium_Income,RENT,8,Mid_Employee,MEDICAL,C,5000,12.87,0,0.15,14.88,Y,6,5000,0.6,0.3127509,938.252717256546
29,Adult,42000,Medium_Income,MORTGAGE,8,Mid_Employee,PERSONAL,C,7800,13.11,0,0.19,18.57,N,9,7800,0.6,0.2412035,1128.8323885202408
30,Adult,42000,Medium_Income,MORTGAGE,13,Senior_Employee,EDUCATION,D,3000,15.33,0,0.07,7.14,Y,9,3000,0.6,0.369976,665.9568250179291
31,Adult,34000,Medium_Income,RENT,3,Junior_Employee,DEBTCONSOLIDATION,A,5000,5.42,0,0.15,14.71,N,7,5000,0.6,0.13023527,390.70580899715424
27,Adult,34152,Medium_Income,RENT,5,Junior_Employee,MEDICAL,C,5000,13.79,0,0.15,14.64,N,10,5000,0.6,0.2343924,703.1772136688232
28,Adult,42000,Medium_Income,MORTGAGE,13,Senior_Employee,PERSONAL,D,8500,14.96,0,0.2,20.24,N,10,8500,0.6,0.3430442,1749.5253771543503
35,Adult,34868,Medium_Income,RENT,14,Senior_Employee,MEDICAL,E,5000,6.0,1,0.14,14.34,N,6,5000,0.6,0.9150359,2745.1077103614807
31,Adult,35000,Medium_Income,RENT,3,Junior_Employee,VENTURE,B,5000,10.65,0,0.14,14.29,N,5,5000,0.6,0.0005341911,1.6025732620619237
28,Adult,29000,Low_Income,RENT,1,New_Employee,PERSONAL,C,5000,15.96,1,0.17,17.24,Y,7,5000,0.6,0.9157842,2747.3525404930115
33,Adult,35000,Medium_Income,RENT,0,New_Employee,PERSONAL,A,5000,8.9,0,0.14,14.29,N,5,5000,0.6,0.08014991,240.44973403215408
27,Adult,35000,Medium_Income,RENT,9,Mid_Employee,DEBTCONSOLIDATION,B,5000,11.49,0,0.14,14.29,N,8,5000,0.6,0.3185354,955.6061625480652
27,Adult,35004,Medium_Income,RENT,7,Mid_Employee,MEDICAL,B,5000,10.75,0,0.14,14.28,N,8,5000,0.6,0.078959346,236.87803745269775
32,Adult,42000,Medium_Income,OWN,0,New_Employee,PERSONAL,B,10400,11.14,0,0.25,24.76,N,9,10400,0.6,0.0002746971,1.7141098156571388
27,Adult,36000,Medium_Income,MORTGAGE,9,Mid_Employee,DEBTCONSOLIDATION,E,15200,16.35,1,0.42,42.22,Y,6,15200,0.6,0.93717027,8546.992835998535
35,Adult,36000,Medium_Income,RENT,3,Junior_Employee,DEBTCONSOLIDATION,A,5000,7.51,0,0.14,13.89,N,5,5000,0.6,0.06697349,200.9204775094986
32,Adult,42000,Medium_Income,MORTGAGE,3,Junior_Employee,VENTURE,A,9000,7.74,0,0.21,21.43,N,8,9000,0.6,0.0028106717,15.177627140656114
29,Adult,42000,Medium_Income,MORTGAGE,9,Mid_Employee,HOMEIMPROVEMENT,A,2500,7.74,0,0.06,5.95,N,7,2500,0.6,0.26466566,396.99849486351013
27,Adult,30000,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,E,5000,17.99,1,0.17,16.67,Y,10,5000,0.6,0.9866224,2959.8671793937683
29,Adult,42000,Medium_Income,MORTGAGE,9,Mid_Employee,EDUCATION,B,8500,10.95,0,0.2,20.24,N,6,8500,0.6,0.19396266,989.20958340168
27,Adult,36000,Medium_Income,RENT,5,Junior_Employee,EDUCATION,B,5000,9.63,0,0.14,13.89,N,8,5000,0.6,0.2652756,795.82679271698
28,Adult,42000,Medium_Income,OWN,1,New_Employee,VENTURE,C,15000,13.47,0,0.36,35.71,N,9,15000,0.6,0.0012011594,10.810434934683144
31,Adult,36000,Medium_Income,RENT,2,New_Employee,MEDICAL,B,5000,10.36,0,0.14,13.89,N,9,5000,0.6,0.09038467,271.1540088057518
30,Adult,36000,Medium_Income,RENT,2,New_Employee,VENTURE,B,5000,10.75,0,0.14,13.89,N,5,5000,0.6,0.00062476913,1.8743074033409357
32,Adult,36000,Medium_Income,RENT,2,New_Employee,VENTURE,B,5000,11.83,0,0.14,13.89,N,10,5000,0.6,0.0020113613,6.0340838972479105
27,Adult,42000,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,C,20000,12.84,0,0.48,47.62,Y,7,20000,0.6,0.12416126,1489.9351000785828
28,Adult,42000,Medium_Income,OWN,2,New_Employee,MEDICAL,C,6000,12.84,0,0.14,14.29,N,9,6000,0.6,0.0012623528,4.544470086693764
30,Adult,36933,Medium_Income,RENT,2,New_Employee,PERSONAL,C,5000,11.91,0,0.14,13.54,Y,6,5000,0.6,0.23809703,714.2910808324814
32,Adult,42000,Medium_Income,OWN,15,Senior_Employee,MEDICAL,B,1800,10.2,0,0.04,4.29,N,9,1800,0.6,0.0009644061,1.041558610741049
32,Adult,37000,Medium_Income,RENT,0,New_Employee,VENTURE,B,5000,11.49,0,0.14,13.51,N,7,5000,0.6,0.0021643755,6.493126507848501
32,Adult,37000,Medium_Income,RENT,3,Junior_Employee,EDUCATION,B,5000,9.62,0,0.14,13.51,N,7,5000,0.6,0.14142147,424.2644011974335
27,Adult,36000,Medium_Income,MORTGAGE,0,New_Employee,EDUCATION,A,6825,8.32,1,0.19,18.96,N,9,6825,0.6,0.3610206,1478.3793358504772
32,Adult,37300,Medium_Income,RENT,2,New_Employee,VENTURE,B,5000,12.53,0,0.13,13.4,N,9,5000,0.6,0.0025661502,7.698450470343232
32,Adult,37500,Medium_Income,RENT,6,Mid_Employee,MEDICAL,A,5000,6.03,0,0.13,13.33,N,9,5000,0.6,0.036647677,109.94303226470947
27,Adult,31513,Medium_Income,RENT,11,Senior_Employee,HOMEIMPROVEMENT,A,5000,6.62,1,0.16,15.87,N,7,5000,0.6,0.9772205,2931.6614270210266
32,Adult,37992,Medium_Income,RENT,3,Junior_Employee,VENTURE,E,5000,16.35,0,0.13,13.16,N,5,5000,0.6,0.24437813,733.1344038248062
32,Adult,32000,Medium_Income,RENT,6,Mid_Employee,DEBTCONSOLIDATION,D,5000,18.25,1,0.16,15.63,Y,7,5000,0.6,0.9690111,2907.033383846283
27,Adult,36082,Medium_Income,MORTGAGE,5,Junior_Employee,EDUCATION,A,5000,6.62,1,0.14,13.86,N,9,5000,0.6,0.49157348,1474.720448255539
29,Adult,32000,Medium_Income,RENT,1,New_Employee,PERSONAL,D,5000,14.84,1,0.16,15.63,N,8,5000,0.6,0.9881081,2964.3242955207825
29,Adult,42108,Medium_Income,OWN,0,New_Employee,EDUCATION,A,2500,8.0,0,0.06,5.94,N,5,2500,0.6,0.0022101535,3.315230249427259
29,Adult,38000,Medium_Income,RENT,0,New_Employee,MEDICAL,B,5000,11.36,0,0.13,13.16,N,5,5000,0.6,0.09035414,271.0624113678932
27,Adult,42162,Medium_Income,OTHER,11,Senior_Employee,VENTURE,A,2400,7.74,0,0.06,5.69,N,8,2400,0.6,0.00055832,0.8039808366447687
28,Adult,42200,Medium_Income,MORTGAGE,5,Junior_Employee,VENTURE,B,13200,11.48,0,0.31,31.28,N,8,13200,0.6,0.026958758,213.5133634507656
27,Adult,38004,Medium_Income,RENT,8,Mid_Employee,MEDICAL,A,5000,9.63,0,0.13,13.16,N,10,5000,0.6,0.124976195,374.9285861849785
28,Adult,42240,Medium_Income,OWN,2,New_Employee,MEDICAL,B,12000,11.86,0,0.28,28.41,N,6,12000,0.6,0.0006949032,5.00330301001668
27,Adult,38250,Medium_Income,RENT,1,New_Employee,MEDICAL,A,5000,7.51,0,0.13,13.07,N,5,5000,0.6,0.07414972,222.4491611123085
32,Adult,38300,Medium_Income,RENT,4,Junior_Employee,MEDICAL,B,5000,10.25,0,0.13,13.05,N,9,5000,0.6,0.11373752,341.21257066726685
28,Adult,38400,Medium_Income,RENT,3,Junior_Employee,DEBTCONSOLIDATION,C,5000,13.49,0,0.13,13.02,Y,6,5000,0.6,0.21176203,635.2860778570175
31,Adult,42300,Medium_Income,OWN,15,Senior_Employee,VENTURE,A,2000,6.92,0,0.05,4.73,N,9,2000,0.6,2.8649627e-05,0.03437955238041468
27,Adult,38400,Medium_Income,RENT,6,Mid_Employee,MEDICAL,B,5000,9.88,0,0.13,13.02,N,10,5000,0.6,0.06845967,205.37900179624557
33,Adult,38500,Medium_Income,RENT,1,New_Employee,DEBTCONSOLIDATION,A,5000,7.14,0,0.13,12.99,N,10,5000,0.6,0.04910252,147.30755612254143
28,Adult,39000,Medium_Income,RENT,3,Junior_Employee,VENTURE,B,5000,10.25,0,0.13,12.82,N,10,5000,0.6,0.003312155,9.93646471761167
27,Adult,42500,Medium_Income,MORTGAGE,4,Junior_Employee,DEBTCONSOLIDATION,C,8000,13.06,0,0.19,18.82,N,5,8000,0.6,0.2534619,1216.6171073913574
28,Adult,39516,Medium_Income,RENT,0,New_Employee,EDUCATION,C,5000,12.87,0,0.13,12.65,N,10,5000,0.6,0.28317925,849.5377600193024
34,Adult,39996,Medium_Income,RENT,1,New_Employee,PERSONAL,A,5000,7.51,0,0.13,12.5,N,6,5000,0.6,0.011139438,33.418312668800354
27,Adult,40000,Medium_Income,RENT,9,Mid_Employee,PERSONAL,A,5000,8.49,0,0.13,12.5,N,8,5000,0.6,0.025719503,77.15850882232189
27,Adult,40000,Medium_Income,RENT,1,New_Employee,MEDICAL,B,5000,11.99,0,0.13,12.5,N,9,5000,0.6,0.022555092,67.66527704894543
27,Adult,40000,Medium_Income,RENT,3,Junior_Employee,EDUCATION,A,5000,7.29,0,0.13,12.5,N,5,5000,0.6,0.024875024,74.62507300078869
35,Adult,34000,Medium_Income,RENT,7,Mid_Employee,EDUCATION,D,5000,16.32,1,0.15,14.71,N,6,5000,0.6,0.69711256,2091.3376808166504
28,Adult,34000,Medium_Income,RENT,1,New_Employee,VENTURE,C,5000,14.26,1,0.15,14.71,Y,9,5000,0.6,0.84863794,2545.913815498352
34,Adult,40000,Medium_Income,RENT,2,New_Employee,VENTURE,B,5000,12.53,0,0.13,12.5,N,10,5000,0.6,0.0002620866,0.786259799497202
35,Adult,34000,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,E,5000,15.45,1,0.15,14.71,Y,6,5000,0.6,0.99102247,2973.0674028396606
31,Adult,40000,Medium_Income,RENT,0,New_Employee,VENTURE,B,5000,9.45,0,0.13,12.5,N,10,5000,0.6,7.984703e-05,0.23954108473844826
34,Adult,42994,Medium_Income,OWN,7,Mid_Employee,EDUCATION,D,7675,13.87,0,0.18,17.85,N,8,7675,0.6,0.00040343194,1.8578040960710496
27,Adult,34040,Medium_Income,RENT,3,Junior_Employee,MEDICAL,B,5000,10.25,1,0.15,14.69,N,10,5000,0.6,0.5401825,1620.5474138259888
27,Adult,40752,Medium_Income,RENT,6,Mid_Employee,MEDICAL,C,5000,13.49,0,0.12,12.27,N,8,5000,0.6,0.14405063,432.1518838405609
35,Adult,40800,Medium_Income,RENT,5,Junior_Employee,VENTURE,A,5000,6.54,0,0.12,12.25,N,5,5000,0.6,0.001633491,4.9004730535671115
27,Adult,34900,Medium_Income,RENT,3,Junior_Employee,MEDICAL,E,5000,16.7,1,0.14,14.33,Y,9,5000,0.6,0.93336314,2800.089418888092
28,Adult,35000,Medium_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,A,5000,8.9,1,0.14,14.29,N,9,5000,0.6,0.8811353,2643.405854701996
29,Adult,41000,Medium_Income,RENT,3,Junior_Employee,PERSONAL,B,5000,11.49,0,0.12,12.2,N,9,5000,0.6,0.38925,1167.7500307559967
31,Adult,41004,Medium_Income,RENT,5,Junior_Employee,MEDICAL,D,5000,15.28,0,0.12,12.19,N,10,5000,0.6,0.9091351,2727.405309677124
34,Adult,41600,Medium_Income,RENT,0,New_Employee,PERSONAL,B,5000,10.65,0,0.12,12.02,N,6,5000,0.6,0.18309952,549.298569560051
28,Adult,42000,Medium_Income,RENT,4,Junior_Employee,MEDICAL,A,5000,5.42,0,0.12,11.9,N,5,5000,0.6,0.06061412,181.8423606455326
29,Adult,42000,Medium_Income,RENT,3,Junior_Employee,MEDICAL,D,5000,15.99,0,0.12,11.9,Y,6,5000,0.6,0.9236299,2770.889639854431
35,Adult,42000,Medium_Income,RENT,6,Mid_Employee,MEDICAL,A,5000,6.99,0,0.12,11.9,N,10,5000,0.6,0.046808,140.4240019619465
27,Adult,42000,Medium_Income,RENT,1,New_Employee,PERSONAL,B,5000,10.99,0,0.12,11.9,N,10,5000,0.6,0.16301961,489.05883729457855
28,Adult,43000,Medium_Income,MORTGAGE,6,Mid_Employee,VENTURE,A,15000,6.03,0,0.35,34.88,N,5,15000,0.6,0.0070065917,63.059324864298105
27,Adult,42000,Medium_Income,RENT,7,Mid_Employee,MEDICAL,B,5000,11.11,0,0.12,11.9,N,9,5000,0.6,0.14145592,424.367755651474
27,Adult,42000,Medium_Income,RENT,7,Mid_Employee,DEBTCONSOLIDATION,A,5000,5.42,0,0.12,11.9,N,5,5000,0.6,0.07901752,237.0525598526001
31,Adult,42000,Medium_Income,RENT,3,Junior_Employee,MEDICAL,B,5000,11.86,0,0.12,11.9,N,9,5000,0.6,0.13894929,416.8478697538376
28,Adult,43000,Medium_Income,MORTGAGE,11,Senior_Employee,PERSONAL,C,5000,12.99,0,0.12,11.63,Y,5,5000,0.6,0.23465304,703.959122300148
32,Adult,42000,Medium_Income,RENT,4,Junior_Employee,DEBTCONSOLIDATION,B,5000,10.08,0,0.12,11.9,N,9,5000,0.6,0.22449698,673.4909266233444
28,Adult,42016,Medium_Income,RENT,3,Junior_Employee,MEDICAL,B,5000,10.36,0,0.12,11.9,N,5,5000,0.6,0.11727915,351.8374487757683
27,Adult,42072,Medium_Income,RENT,3,Junior_Employee,VENTURE,B,5000,11.49,0,0.12,11.88,N,10,5000,0.6,0.004325462,12.976386118680239
31,Adult,42100,Medium_Income,RENT,4,Junior_Employee,DEBTCONSOLIDATION,B,5000,10.36,0,0.12,11.88,N,9,5000,0.6,0.23813124,714.3937200307846
32,Adult,36500,Medium_Income,RENT,2,New_Employee,HOMEIMPROVEMENT,A,5000,6.91,1,0.14,13.7,N,5,5000,0.6,0.8459425,2537.827491760254
27,Adult,43000,Medium_Income,MORTGAGE,11,Senior_Employee,VENTURE,A,17500,7.29,0,0.41,40.7,N,7,17500,0.6,0.0081398785,85.46872437000275
27,Adult,42996,Medium_Income,RENT,1,New_Employee,MEDICAL,C,5000,13.61,0,0.12,11.63,N,6,5000,0.6,0.10624898,318.7469467520714
28,Adult,43000,Medium_Income,RENT,12,Senior_Employee,MEDICAL,B,5000,11.71,0,0.12,11.63,N,9,5000,0.6,0.12972844,389.1853094100952
31,Adult,43000,Medium_Income,RENT,1,New_Employee,MEDICAL,B,5000,9.99,0,0.12,11.63,N,10,5000,0.6,0.06340689,190.2206763625145
30,Adult,43000,Medium_Income,RENT,0,New_Employee,VENTURE,B,5000,9.62,0,0.12,11.63,N,9,5000,0.6,0.00040819857,1.2245957041159272
28,Adult,43000,Medium_Income,MORTGAGE,4,Junior_Employee,MEDICAL,A,13800,6.91,0,0.32,32.09,N,6,13800,0.6,0.24011044,1988.1144601106644
33,Adult,43000,Medium_Income,MORTGAGE,4,Junior_Employee,HOMEIMPROVEMENT,C,10000,13.35,0,0.23,23.26,Y,10,10000,0.6,0.36676794,2200.607657432556
28,Adult,38000,Medium_Income,RENT,7,Mid_Employee,PERSONAL,C,5000,13.49,1,0.13,13.16,N,6,5000,0.6,0.3487517,1046.2550818920135
28,Adult,44000,Medium_Income,RENT,7,Mid_Employee,DEBTCONSOLIDATION,A,5000,5.42,0,0.11,11.36,N,7,5000,0.6,0.25519672,765.5901610851288
35,Adult,44908,Medium_Income,RENT,6,Mid_Employee,EDUCATION,A,5000,6.92,0,0.11,11.13,N,7,5000,0.6,0.085068256,255.20476698875427
27,Adult,43000,Medium_Income,OWN,11,Senior_Employee,EDUCATION,A,15000,7.51,0,0.35,34.88,N,5,15000,0.6,0.0008337096,7.503386470489204
35,Adult,39000,Medium_Income,RENT,8,Mid_Employee,MEDICAL,B,5000,9.99,1,0.13,12.82,N,6,5000,0.6,0.2692608,807.782381772995
28,Adult,39000,Medium_Income,RENT,6,Mid_Employee,DEBTCONSOLIDATION,A,5000,5.99,1,0.13,12.82,N,7,5000,0.6,0.41504872,1245.1461553573608
28,Adult,43000,Medium_Income,MORTGAGE,12,Senior_Employee,HOMEIMPROVEMENT,C,12000,13.48,0,0.28,27.91,N,6,12000,0.6,0.11863397,854.1645884513855
34,Adult,43000,Medium_Income,MORTGAGE,9,Mid_Employee,DEBTCONSOLIDATION,A,11000,7.88,0,0.26,25.58,N,10,11000,0.6,0.14782839,975.667342543602
32,Adult,43000,Medium_Income,MORTGAGE,6,Mid_Employee,VENTURE,A,12000,7.88,0,0.28,27.91,N,7,12000,0.6,0.0017823295,12.832772545516491
31,Adult,45000,Medium_Income,RENT,2,New_Employee,VENTURE,C,5000,13.35,0,0.11,11.11,N,8,5000,0.6,0.07025149,210.75446158647537
32,Adult,39000,Medium_Income,RENT,5,Junior_Employee,MEDICAL,D,5000,14.09,1,0.13,12.82,N,10,5000,0.6,0.9805653,2941.6959285736084
32,Adult,45000,Medium_Income,RENT,1,New_Employee,DEBTCONSOLIDATION,B,5000,10.36,0,0.11,11.11,N,5,5000,0.6,0.06637919,199.13756847381592
32,Adult,45000,Medium_Income,RENT,1,New_Employee,PERSONAL,A,5000,7.88,0,0.11,11.11,N,10,5000,0.6,0.025143174,75.42952336370945
28,Adult,45000,Medium_Income,RENT,2,New_Employee,PERSONAL,C,5000,12.73,0,0.11,11.11,N,7,5000,0.6,0.0733679,220.1037034392357
28,Adult,43000,Medium_Income,MORTGAGE,12,Senior_Employee,HOMEIMPROVEMENT,A,8000,9.32,0,0.19,18.6,N,10,8000,0.6,0.19240497,923.5438585281372
33,Adult,45360,Medium_Income,RENT,3,Junior_Employee,PERSONAL,D,5000,15.99,0,0.11,11.02,N,6,5000,0.6,0.2307771,692.3312991857529
27,Adult,45500,Medium_Income,RENT,2,New_Employee,EDUCATION,B,5000,11.71,0,0.11,10.99,N,5,5000,0.6,0.10489085,314.6725594997406
29,Adult,43000,Medium_Income,MORTGAGE,13,Senior_Employee,MEDICAL,A,10000,8.0,0,0.23,23.26,N,9,10000,0.6,0.24559478,1473.568707704544
28,Adult,37000,Medium_Income,MORTGAGE,3,Junior_Employee,HOMEIMPROVEMENT,C,6000,12.53,1,0.16,16.22,N,9,6000,0.6,0.24358131,876.8927156925201
31,Adult,43200,Medium_Income,MORTGAGE,0,New_Employee,VENTURE,A,3000,8.9,0,0.07,6.94,N,6,3000,0.6,0.0021766692,3.918004548177123
29,Adult,47000,Medium_Income,RENT,2,New_Employee,PERSONAL,B,5000,10.62,0,0.11,10.64,N,7,5000,0.6,0.14362751,430.882528424263
31,Adult,41000,Medium_Income,RENT,1,New_Employee,EDUCATION,D,5000,16.07,1,0.12,12.2,N,9,5000,0.6,0.9878974,2963.6921882629395
30,Adult,43200,Medium_Income,MORTGAGE,5,Junior_Employee,HOMEIMPROVEMENT,C,4200,13.49,0,0.1,9.72,Y,7,4200,0.6,0.36004767,907.3201239109039
27,Adult,43200,Medium_Income,OWN,2,New_Employee,VENTURE,B,5000,12.69,0,0.12,11.57,N,8,5000,0.6,9.343288e-06,0.028029864552081563
34,Adult,47000,Medium_Income,RENT,7,Mid_Employee,EDUCATION,C,5000,12.73,0,0.11,10.64,N,6,5000,0.6,0.26669917,800.0974953174591
33,Adult,43200,Medium_Income,MORTGAGE,2,New_Employee,DEBTCONSOLIDATION,A,5000,7.51,0,0.12,11.57,N,8,5000,0.6,0.044284936,132.85480812191963
30,Adult,41998,Medium_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,E,5000,16.0,1,0.12,11.91,N,6,5000,0.6,0.99008954,2970.2686071395874
27,Adult,48000,Medium_Income,RENT,3,Junior_Employee,DEBTCONSOLIDATION,B,5000,11.71,0,0.1,10.42,N,7,5000,0.6,0.2472797,741.8391108512878
32,Adult,43200,Medium_Income,MORTGAGE,7,Mid_Employee,HOMEIMPROVEMENT,A,15000,7.91,0,0.35,34.72,N,7,15000,0.6,0.33481726,3013.3553445339203
31,Adult,42000,Medium_Income,RENT,2,New_Employee,EDUCATION,A,5000,8.49,1,0.12,11.9,N,10,5000,0.6,0.18820548,564.6164417266846
29,Adult,43200,Medium_Income,OWN,13,Senior_Employee,PERSONAL,A,4625,5.42,0,0.11,10.71,N,6,4625,0.6,0.0017392318,4.826368115027435
30,Adult,43200,Medium_Income,OWN,6,Mid_Employee,HOMEIMPROVEMENT,B,2000,10.99,0,0.05,4.63,N,9,2000,0.6,0.0014413553,1.7296263948082924
32,Adult,48000,Medium_Income,RENT,9,Mid_Employee,PERSONAL,A,5000,6.92,0,0.1,10.42,N,10,5000,0.6,0.07738405,232.15214163064957
28,Adult,48000,Medium_Income,RENT,4,Junior_Employee,EDUCATION,A,5000,7.29,0,0.1,10.42,N,8,5000,0.6,0.21829589,654.8876613378525
32,Adult,48000,Medium_Income,RENT,5,Junior_Employee,DEBTCONSOLIDATION,B,5000,11.49,0,0.1,10.42,N,8,5000,0.6,0.25614572,768.4371471405029
29,Adult,42000,Medium_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,D,5000,14.96,1,0.12,11.9,N,9,5000,0.6,0.99263096,2977.8928756713867
28,Adult,43200,Medium_Income,OWN,5,Junior_Employee,PERSONAL,B,12250,9.99,0,0.28,28.36,N,6,12250,0.6,0.00068868516,5.061835944070481
27,Adult,48000,Medium_Income,RENT,2,New_Employee,MEDICAL,B,5000,11.58,0,0.1,10.42,N,5,5000,0.6,0.1764356,529.3068140745163
30,Adult,43200,Medium_Income,MORTGAGE,14,Senior_Employee,PERSONAL,B,5000,11.36,0,0.12,11.57,N,9,5000,0.6,0.28029734,840.8920168876648
32,Adult,48000,Medium_Income,RENT,8,Mid_Employee,DEBTCONSOLIDATION,C,5000,11.97,0,0.1,10.42,Y,10,5000,0.6,0.32851267,985.5380058288574
29,Adult,48504,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,C,5000,13.98,0,0.1,10.31,Y,5,5000,0.6,0.23228933,696.8679875135422
28,Adult,48879,Medium_Income,RENT,4,Junior_Employee,PERSONAL,B,5000,12.42,0,0.1,10.23,N,7,5000,0.6,0.22345324,670.3597158193588
28,Adult,43344,Medium_Income,MORTGAGE,4,Junior_Employee,PERSONAL,B,10000,11.12,0,0.23,23.07,N,9,10000,0.6,0.13764636,825.8781731128693
30,Adult,37400,Medium_Income,MORTGAGE,6,Mid_Employee,MEDICAL,D,12700,17.27,1,0.34,33.96,N,5,12700,0.6,0.9816766,7480.375528335571
27,Adult,43495,Medium_Income,MORTGAGE,3,Junior_Employee,EDUCATION,B,10800,10.99,0,0.25,24.83,N,6,10800,0.6,0.23039988,1492.991201877594
28,Adult,43500,Medium_Income,MORTGAGE,12,Senior_Employee,EDUCATION,B,4000,12.69,0,0.09,9.2,N,8,4000,0.6,0.24057412,577.3778915405273
28,Adult,44000,Medium_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,C,5000,12.99,1,0.11,11.36,Y,5,5000,0.6,0.9298653,2789.595901966095
30,Adult,43500,Medium_Income,MORTGAGE,5,Junior_Employee,EDUCATION,C,11250,13.61,0,0.26,25.86,Y,9,11250,0.6,0.22326064,1507.0093274116516
34,Adult,55000,Medium_Income,RENT,7,Mid_Employee,VENTURE,A,9000,7.74,0,0.16,16.36,N,6,9000,0.6,0.00016558108,0.8941378182498738
27,Adult,43680,Medium_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,B,7000,10.65,0,0.16,16.03,N,10,7000,0.6,0.21676864,910.4282766580582
33,Adult,55070,Medium_Income,RENT,0,New_Employee,MEDICAL,A,9000,8.49,0,0.16,16.34,N,5,9000,0.6,0.021093095,113.9027114957571
29,Adult,43680,Medium_Income,OWN,0,New_Employee,DEBTCONSOLIDATION,D,10000,14.46,0,0.23,22.89,N,8,10000,0.6,0.0028285042,16.97102515026927
27,Adult,57057,Medium_Income,RENT,3,Junior_Employee,VENTURE,C,9000,13.11,0,0.16,15.77,N,5,9000,0.6,0.20314674,1096.9924002885818
29,Adult,43800,Medium_Income,OWN,13,Senior_Employee,HOMEIMPROVEMENT,A,4800,7.05,0,0.11,10.96,N,7,4800,0.6,0.0030340971,8.738199770450592
27,Adult,57500,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,C,9000,11.97,0,0.16,15.65,Y,9,9000,0.6,0.19713423,1064.5248234272003
27,Adult,43900,Medium_Income,MORTGAGE,2,New_Employee,PERSONAL,B,14000,10.38,0,0.32,31.89,N,10,14000,0.6,0.2438791,2048.584395647049
27,Adult,53321,Medium_Income,RENT,11,Senior_Employee,MEDICAL,D,9000,15.58,1,0.17,16.88,Y,7,9000,0.6,0.9572998,5169.419074058533
29,Adult,59520,Medium_Income,RENT,13,Senior_Employee,HOMEIMPROVEMENT,A,9000,5.42,0,0.15,15.12,N,9,9000,0.6,0.033545226,181.14421963691711
33,Adult,60000,Medium_Income,RENT,3,Junior_Employee,PERSONAL,A,9000,8.49,0,0.15,15.0,N,5,9000,0.6,0.016277019,87.8959022462368
31,Adult,60000,Medium_Income,RENT,3,Junior_Employee,MEDICAL,C,9000,13.06,0,0.15,15.0,N,7,9000,0.6,0.021039149,113.61140348017216
33,Adult,44000,Medium_Income,MORTGAGE,17,Senior_Employee,VENTURE,A,16000,7.9,0,0.36,36.36,N,10,16000,0.6,0.004393592,42.1784833073616
35,Adult,54000,Medium_Income,RENT,1,New_Employee,MEDICAL,D,9000,14.46,1,0.17,16.67,N,9,9000,0.6,0.9972728,5385.273063182831
29,Adult,60000,Medium_Income,RENT,7,Mid_Employee,EDUCATION,C,9000,13.61,0,0.15,15.0,N,9,9000,0.6,0.034681298,187.27900832891464
28,Adult,44000,Medium_Income,MORTGAGE,12,Senior_Employee,MEDICAL,B,8000,10.59,0,0.18,18.18,N,6,8000,0.6,0.18519926,888.9564514160156
